Well,Depth_ft,Silica_pct,Detritus_pct,Phase,DetritusGroup,HLD,HLD_StdDev,XRD,Perm_Kair_md,POR_he_pct,GrainDensity_gcc,TOC_pct,Quality,UCS_MPa_Lee
548D1-35,809.63,32.02,67.98,opal-A,high,328.0,20.0,N,,,,,poor,14.41178126
548D1-35,809.7,29.18,70.82,opal-A,high,325.0,24.0,N,,,,,very good,14.10307251
548D1-35,811.24,26.72,73.28,opal-A,high,304.0,24.0,N,,,,,very good,12.49961
548D1-35,811.34,24.96,75.04,opal-A,high,303.0,,N,,,,,very good,12.43762329
548D1-35,811.37,27.22,72.78,opal-A,high,300.0,11.0,N,,,,,very good,12.18768499
548D1-35,811.4,22.18,77.82,opal-A,high,306.0,15.0,N,,,,,very good,12.62843497
548D1-35,811.44,25.17,74.83,opal-A,high,303.0,12.0,N,,,,,very good,12.45567092
548D1-35,811.47,27.14,72.86,opal-A,high,303.0,8.0,N,,64.6,2.47,,very good,12.41060086
548D1-35,811.5,23.26,76.74,opal-A,high,313.0,21.0,N,,64.6,2.47,,very good,13.16941958
548D1-35,811.53,26.58,73.42,opal-A,high,300.0,12.0,N,,,,,very good,12.18768499
548D1-35,811.57,27.58,72.42,opal-A,high,302.0,8.0,N,,,,,very good,12.35673199
548D1-35,811.6,24.47,75.53,opal-A,high,308.0,11.0,N,,,,,very good,12.77577775
548D1-35,811.8,25.01,74.99,opal-A,high,304.0,10.0,N,,,,,very good,12.50090467
548D1-35,811.83,24.46,75.54,opal-A,high,304.0,12.0,N,,,,,very good,12.47891351
548D1-35,811.86,23.78,76.22,opal-A,high,320.0,19.0,N,,,,,very good,13.72646903
548D1-35,811.89,27.21,72.79,opal-A,high,319.0,16.0,N,,,,,very good,13.61320532
548D1-35,811.93,26.99,73.01,opal-A,high,314.0,25.0,N,,,,,very good,13.24739614
548D1-35,811.96,30.53,69.47,opal-A,high,334.0,32.0,N,,,,,very good,14.85306164
548D1-35,811.99,22.91,77.09,opal-A,high,323.0,16.0,N,,,,,very good,13.99056478
548D1-35,812.03,24.34,75.66,opal-A,high,316.0,18.0,N,,,,,very good,13.44505969
548D1-35,812.06,25.39,74.61,opal-A,high,312.0,18.0,N,,,,,very good,13.07880109
548D1-35,812.09,28.36,71.64,opal-A,high,320.0,14.0,N,,,,,very good,13.68671994
548D1-35,812.12,29.46,70.54,opal-A,high,337.0,20.0,N,,,,,very good,15.13789216
548D1-35,812.16,25.01,74.99,opal-A,high,326.0,10.0,N,,,,,very good,14.18168035
548D1-35,812.19,27.27,72.73,opal-A,high,331.0,18.0,N,,,,,very good,14.58839012
548D1-35,812.29,25.28,74.72,opal-A,high,311.0,19.0,N,,,,,poor,13.02832737
548D1-35,813.78,30.26,69.74,opal-A,high,324.0,16.0,N,,,,,very good,14.03846434
548D1-35,813.81,28.51,71.49,opal-A,high,327.0,21.0,N,,,,,very good,14.25383531
548D1-35,813.85,29.59,70.41,opal-A,high,317.0,30.0,N,,,,,very good,13.5190664
548D1-35,813.88,33.77,66.23,opal-A,high,322.0,16.0,N,,,,,very good,13.89669463
548D1-35,813.91,28.52,71.48,opal-A,high,340.0,21.0,N,,,,,very good,15.40359641
548D1-35,813.94,30.64,69.36,opal-A,high,323.0,9.0,N,,,,,very good,13.94042206
548D1-35,813.98,37.35,62.65,opal-A,high,328.0,13.0,N,,,,,very good,14.39924846
548D1-35,814.01,34.61,65.39,opal-A,high,326.0,6.0,N,,,,,very good,14.22434007
548D1-35,814.04,34.35,65.65,opal-A,high,324.0,10.0,N,,,,,very good,14.00796386
548D1-35,814.08,35.3,64.7,opal-A,high,324.0,11.0,N,,,,,very good,14.00796386
548D1-35,814.11,33.57,66.43,opal-A,high,320.0,8.0,N,,,,,very good,13.69239133
548D1-35,814.14,28.27,71.73,opal-A,high,320.0,13.0,N,,,,,very good,13.73784711
548D1-35,814.17,33.65,66.35,opal-A,high,321.0,15.0,N,,,,,very good,13.79030784
548D1-35,814.21,33.15,66.85,opal-A,high,315.0,17.0,N,,,,,very good,13.29550509
548D1-35,814.24,31.59,68.41,opal-A,high,319.0,12.0,N,,,,,very good,13.61546141
548D1-35,814.27,30.72,69.28,opal-A,high,318.0,10.0,N,,,,,very good,13.53447726
548D1-35,814.3,28.41,71.59,opal-A,high,315.0,11.0,N,,,,,very good,13.35346651
548D1-35,814.34,33.14,66.86,opal-A,high,317.0,11.0,N,,,,,very good,13.51579969
548D1-35,814.37,31.71,68.29,opal-A,high,305.0,15.0,N,,,,,very good,12.58273977
548D1-35,814.4,32.8,67.2,opal-A,high,312.0,16.0,N,,,,,very good,13.06616436
548D1-35,814.44,37.81,62.19,opal-A,high,305.0,17.0,N,,,,,very good,12.59316979
548D1-35,814.47,38.99,61.01,opal-A,high,310.0,10.0,N,,65.8,2.28,,very good,12.96801596
548D1-35,814.57,41.26,58.74,opal-A,mod,313.0,11.0,N,,,,,very good,13.21313921
548D1-35,814.6,40.09,59.91,opal-A,mod,323.0,13.0,N,,,,,very good,13.95727692
548D1-35,814.63,43.85,56.15,opal-A,mod,325.0,11.0,N,,,,,very good,14.13036482
548D1-35,814.66,42.66,57.34,opal-A,mod,330.0,10.0,N,,,,,very good,14.53409755
548D1-35,814.7,38.2,61.8,opal-A,high,320.0,14.0,N,,,,,very good,13.75835141
548D1-35,814.73,35.21,64.79,opal-A,high,304.0,11.0,N,,,,,good,12.52812373
548D1-35,814.76,36.41,63.59,opal-A,high,308.0,9.0,N,,,,,very good,12.82837287
548D1-35,814.8,34.31,65.69,opal-A,high,313.0,12.0,N,,,,,very good,13.18033591
548D1-35,814.83,33.88,66.12,opal-A,high,323.0,13.0,N,,,,,very good,13.99056478
548D1-35,814.86,32.11,67.89,opal-A,high,334.0,5.0,N,,,,,very good,14.84444936
548D1-35,814.89,31.7,68.3,opal-A,high,331.0,8.0,N,,,,,very good,14.66261439
548D1-35,814.93,35.07,64.93,opal-A,high,329.0,16.0,N,,,,,very good,14.42014252
548D1-35,814.96,35.12,64.88,opal-A,high,326.0,12.0,N,,,,,very good,14.22286691
548D1-35,814.99,35.47,64.53,opal-A,high,345.0,22.0,N,,,,,very good,15.90289257
548D1-35,815.03,35.65,64.35,opal-A,high,326.0,12.0,N,,,,,very good,14.18168035
548D1-35,815.06,39.97,60.03,opal-A,high,324.0,9.0,N,,,,,very good,14.0649518
548D1-35,815.09,37.37,62.63,opal-A,high,319.0,11.0,N,,,,,very good,13.60756673
548D1-35,831.56,41.92,58.08,opal-A,mod,324.0,12.0,N,,63.5,2.45,,very good,14.00796386
548D1-35,831.6,35.76,64.24,opal-A,high,307.0,12.0,N,,,,,very good,12.74010111
548D1-35,831.63,32.35,67.65,opal-A,high,322.0,9.0,N,,,,,very good,13.85980164
548D1-35,831.66,34.16,65.84,opal-A,high,332.0,13.0,N,,,,,very good,14.75248775
548D1-35,831.7,38.83,61.17,opal-A,high,323.0,13.0,N,,,,,very good,13.98090796
548D1-35,831.73,32.03,67.97,opal-A,high,340.0,19.0,N,,,,,very good,15.39243285
548D1-35,831.76,34.35,65.65,opal-A,high,330.0,17.0,N,,,,,very good,14.53560294
548D1-35,831.79,35.31,64.69,opal-A,high,322.0,17.0,N,,,,,very good,13.92118429
548D1-35,831.83,35.87,64.13,opal-A,high,329.0,16.0,N,,,,,very good,14.48600713
548D1-35,831.86,35.86,64.14,opal-A,high,339.0,13.0,N,,,,,very good,15.32562119
548D1-35,831.89,31.8,68.2,opal-A,high,327.0,13.0,N,,,,,very good,14.26417309
548D1-35,831.92,33.89,66.11,opal-A,high,337.0,15.0,N,,,,,very good,15.16142824
548D1-35,831.96,34.33,65.67,opal-A,high,361.0,6.0,N,,,,,very good,17.39122929
548D1-35,831.99,34.3,65.7,opal-A,high,347.0,11.0,N,,,,,very good,16.06679286
548D1-35,832.02,33.47,66.53,opal-A,high,336.0,9.0,N,,,,,very good,15.06126197
548D1-35,832.06,33.04,66.96,opal-A,high,313.0,9.0,N,,,,,very good,13.16941958
548D1-35,832.09,34.61,65.39,opal-A,high,320.0,19.0,N,,,,,very good,13.74638685
548D1-35,832.12,34.05,65.95,opal-A,high,324.0,11.0,N,,,,,very good,14.06029105
548D1-35,832.15,34.83,65.17,opal-A,high,327.0,17.0,N,,,,,very good,14.25383531
548D1-35,832.19,37.17,62.83,opal-A,high,338.0,17.0,N,,,,,very good,15.24962003
548D1-35,832.22,34.4,65.6,opal-A,high,336.0,11.0,N,,,,,very good,15.06126197
548D1-35,832.25,35.62,64.38,opal-A,high,309.0,4.0,N,,,,,very good,12.84822944
548D1-35,832.32,31.89,68.11,opal-A,high,327.0,11.0,N,,,,,very good,14.32843487
548D1-35,832.35,33.29,66.71,opal-A,high,321.0,18.0,N,,,,,poor,13.80631388
548D1-35,832.38,32.34,67.66,opal-A,high,321.0,36.0,N,,,,,very good,13.81966644
548D1-35,832.42,33.74,66.26,opal-A,high,310.0,13.0,N,,,,,very good,12.97804844
548D1-35,832.45,32.08,67.92,opal-A,high,307.0,3.0,N,,,,,very good,12.70005108
548D1-35,832.55,36.44,63.56,opal-A,high,317.0,14.0,N,,,,,very good,13.50535151
548D1-35,832.58,30.03,69.97,opal-A,high,317.0,26.0,N,2.5,60.7,2.46,,very good,13.51579969
548D1-35,832.61,30.04,69.96,opal-A,high,313.0,14.0,N,2.5,60.7,2.46,,very good,13.14216831
548D1-35,832.65,31.95,68.05,opal-A,high,319.0,14.0,N,,,,,very good,13.60756673
548D1-35,832.68,31.51,68.49,opal-A,high,323.0,19.0,N,,,,,very good,13.98090796
548D1-35,832.71,35.24,64.76,opal-A,high,325.0,15.0,N,,,,,very good,14.14403078
548D1-35,832.75,30.88,69.12,opal-A,high,330.0,16.0,N,,,,,very good,14.56021315
548D1-35,832.78,33.98,66.02,opal-A,high,328.0,16.0,N,,,,,very good,14.39229051
548D1-35,832.81,35.82,64.18,opal-A,high,323.0,16.0,N,,,,,very good,13.9836112
548D1-35,832.84,33.71,66.29,opal-A,high,314.0,9.0,N,,,,,very good,13.26799291
548D1-35,832.88,32.48,67.52,opal-A,high,309.0,9.0,N,,,,,very good,12.87807194
548D1-35,832.94,42.13,57.87,opal-A,mod,315.0,10.0,N,,,,,very good,13.32307433
548D1-35,832.98,38.42,61.58,opal-A,high,315.0,14.0,N,,,,,very good,13.34517087
548D1-35,833.01,34.66,65.34,opal-A,high,326.0,18.0,N,,,,,very good,14.24350503
548D1-35,833.04,36.22,63.78,opal-A,high,318.0,14.0,N,,,,,very good,13.53447726
548D1-35,833.07,36.76,63.24,opal-A,high,325.0,23.0,N,,,,,very good,14.09528439
548D1-35,833.11,32.99,67.01,opal-A,high,321.0,14.0,N,,,,,very good,13.82921188
548D1-35,833.14,33.39,66.61,opal-A,high,333.0,12.0,N,,,,,very good,14.75860076
548D1-35,833.17,38.46,61.54,opal-A,high,320.0,8.0,N,,,,,very good,13.75303254
548D1-35,833.2,35.12,64.88,opal-A,high,331.0,20.0,N,,,,,very good,14.6201544
548D1-35,833.24,35.3,64.7,opal-A,high,327.0,17.0,N,,,,,very good,14.31597455
548D1-35,833.27,37.36,62.64,opal-A,high,321.0,15.0,N,,,,,very good,13.81966644
548D1-35,833.3,36.31,63.69,opal-A,high,318.0,20.0,N,,,,,very good,13.5583286
548D1-35,833.34,36.41,63.59,opal-A,high,304.0,7.0,N,,,,,very good,12.48580853
548D1-35,833.37,34.18,65.82,opal-A,high,324.0,20.0,N,,,,,very good,14.03846434
548D1-35,833.4,34.41,65.59,opal-A,high,317.0,11.0,N,,,,,very good,13.46038619
548D1-35,833.43,31.5,68.5,opal-A,high,318.0,14.0,N,,,,,very good,13.56816195
548D1-35,833.47,33.08,66.92,opal-A,high,330.0,11.0,N,,,,,very good,14.57429482
548D1-35,833.57,32.08,67.92,opal-A,high,342.0,13.0,N,3.0,63.9,2.47,,very good,15.6172491
548D1-35,833.6,33.06,66.94,opal-A,high,324.0,14.0,N,,,,,very good,14.07194583
548D1-35,833.63,31.51,68.49,opal-A,high,338.0,19.0,N,,,,,very good,15.24962003
548D1-35,833.66,36.8,63.2,opal-A,high,339.0,26.0,N,,,,,very good,15.30785377
548D1-35,833.7,31.23,68.77,opal-A,high,336.0,11.0,N,,,,,very good,15.03632398
548D1-35,833.73,36.63,63.37,opal-A,high,348.0,16.0,N,,,,,very good,16.12347066
548D1-35,833.76,44.54,55.46,opal-A,mod,344.0,11.0,N,,,,,very good,15.76350477
548D1-35,833.79,41.14,58.86,opal-A,mod,329.0,5.0,N,,,,,very good,14.49561247
548D1-35,833.83,38.68,61.32,opal-A,high,319.0,17.0,N,,,,,very good,13.63578305
548D1-35,833.86,35.25,64.75,opal-A,high,315.0,9.0,N,,,,,good,13.35346651
548D1-35,833.89,38.55,61.45,opal-A,high,314.0,8.0,N,,,,,good,13.28265898
548D1-35,833.93,37.54,62.46,opal-A,high,328.0,9.0,N,,,,,very good,14.35755113
548D1-35,833.96,32.72,67.28,opal-A,high,328.0,20.0,N,,,,,very good,14.37838468
548D1-35,1355.0,28.23,71.77,opal-A,high,313.0,8.0,N,,,,,very good,13.19308306
548D1-35,1355.03,29.68,70.32,opal-A,high,307.0,7.0,N,,,,,very good,12.73878167
548D1-35,1355.07,22.78,77.22,opal-A,high,306.0,9.0,N,,,,,very good,12.62451175
548D1-35,1355.1,25.68,74.32,opal-A,high,308.0,7.0,N,,,,,very good,12.7823955
548D1-35,1355.13,19.59,80.41,opal-A,high,308.0,3.0,N,,,,,very good,12.80359531
548D1-35,1355.16,19.26,80.74,opal-A,high,305.0,6.0,N,,,,,very good,12.60708993
548D1-35,1355.2,27.85,72.15,opal-A,high,313.0,7.0,N,,,,,very good,13.19126129
548D1-35,1355.23,24.07,75.93,opal-A,high,316.0,6.0,N,,,,,very good,13.37838441
548D1-35,1355.26,21.81,78.19,opal-A,high,304.0,6.0,N,,,,,very good,12.47891351
548D1-35,1355.3,23.04,76.96,opal-A,high,309.0,7.0,N,,,,,very good,12.87807194
548D1-35,1355.33,24.18,75.82,opal-A,high,315.0,13.0,N,,,,,very good,13.32307433
548D1-35,1355.36,21.87,78.13,opal-A,high,311.0,5.0,N,,,,,very good,13.01753694
548D1-35,1355.39,19.29,80.71,opal-A,high,320.0,18.0,N,,,,,very good,13.72646903
548D1-35,1355.43,21.67,78.33,opal-A,high,305.0,9.0,N,,,,,very good,12.61196561
548D1-35,1355.59,33.31,66.69,opal-A,high,309.0,10.0,N,,,,,very good,12.86562915
548D1-35,1355.62,21.66,78.34,opal-A,high,307.0,5.0,N,,,,,very good,12.70005108
548D1-35,1355.66,24.75,75.25,opal-A,high,308.0,3.0,N,,,,,very good,12.77577775
548D1-35,1355.69,22.62,77.38,opal-A,high,305.0,4.0,N,,,,,very good,12.58273977
548D1-35,1355.72,21.2,78.8,opal-A,high,313.0,7.0,N,,,,,very good,13.16505559
548D1-35,1355.76,33.14,66.86,opal-A,high,306.0,6.0,N,,,,,very good,12.68042351
548D1-35,1355.89,24.11,75.89,opal-A,high,313.0,11.0,N,,,,,very good,13.16941958
548D1-35,1355.92,23.73,76.27,opal-A,high,308.0,6.0,N,,,,,very good,12.80359531
548D1-35,1355.95,26.07,73.93,opal-A,high,311.0,9.0,N,,,,,very good,13.00002155
548D1-35,1355.98,29.69,70.31,opal-A,high,323.0,10.0,N,,,,,very good,13.99781177
548D1-35,1356.02,27.95,72.05,opal-A,high,313.0,6.0,N,,,,,very good,13.18033591
548D1-35,1356.05,27.66,72.34,opal-A,high,317.0,10.0,N,,,,,very good,13.49947796
548D1-35,1356.08,27.2,72.8,opal-A,high,318.0,10.0,N,,,,,very good,13.53447726
548D1-35,1356.12,24.37,75.63,opal-A,high,315.0,7.0,N,,,,,very good,13.33411802
548D1-35,1356.15,31.35,68.65,opal-A,high,309.0,4.0,N,,,,,very good,12.91012296
548D1-35,1356.18,25.97,74.03,opal-A,high,316.0,8.0,N,,,,,very good,13.38577642
548D1-35,1356.21,25.51,74.49,opal-A,high,308.0,5.0,N,,,,,very good,12.80359531
548D1-35,1356.25,26.42,73.58,opal-A,high,305.0,10.0,N,,,,,very good,12.58273977
548D1-35,1356.28,23.78,76.22,opal-A,high,305.0,7.0,N,,,,,very good,12.60708993
548D1-35,1356.31,26.26,73.74,opal-A,high,311.0,11.0,N,,,,,very good,13.02832737
548D1-35,1356.35,27.45,72.55,opal-A,high,301.0,11.0,N,,,,,very good,12.27043465
548D1-35,1356.38,32.3,67.7,opal-A,high,305.0,11.0,N,,,,,very good,12.57058233
548D1-35,1356.41,28.46,71.54,opal-A,high,300.0,4.0,N,,,,,very good,12.23490194
548D1-35,1356.44,27.92,72.08,opal-A,high,310.0,12.0,N,,,,,very good,12.94225376
548D1-35,1356.48,27.36,72.64,opal-A,high,308.0,13.0,N,,,,,very good,12.77886561
548D1-35,1356.54,21.73,78.27,opal-A,high,306.0,6.0,N,1.0,60.8,2.43,,very good,12.66817169
548D1-35,1356.58,28.96,71.04,opal-A,high,308.0,13.0,N,1.0,60.8,2.43,,very good,12.8184561
548D1-35,1356.61,23.74,76.26,opal-A,high,301.0,3.0,N,,,,,very good,12.29418044
548D1-35,1356.64,23.1,76.9,opal-A,high,306.0,8.0,N,,,,,very good,12.62451175
548D1-35,1356.67,23.95,76.05,opal-A,high,312.0,9.0,N,,,,,very good,13.07374493
548D1-35,1356.71,27.07,72.93,opal-A,high,306.0,7.0,N,,,,,very good,12.66817169
548D1-35,1356.74,24.36,75.64,opal-A,high,307.0,5.0,N,,,,,very good,12.69794667
548D1-35,1356.77,24.13,75.87,opal-A,high,317.0,30.0,N,,,,,very good,13.48969439
548D1-35,1356.8,23.33,76.67,opal-A,high,309.0,9.0,N,,,,,very good,12.89301917
548D1-35,1356.84,22.94,77.06,opal-A,high,304.0,5.0,N,,,,,very good,12.48925747
548D1-35,1356.87,22.91,77.09,opal-A,high,317.0,30.0,N,,,,,very good,13.49947796
548D1-35,1356.9,22.13,77.87,opal-A,high,298.0,5.0,N,,,,,very good,12.09212708
548D1-35,1356.94,21.56,78.44,opal-A,high,303.0,11.0,N,,,,,very good,12.4067453
548D1-35,1356.97,22.62,77.38,opal-A,high,299.0,2.0,N,,,,,very good,12.13227033
548D1-35,1357.0,21.55,78.45,opal-A,high,310.0,11.0,N,,,,,very good,12.9623761
548D1-35,1357.03,24.44,75.56,opal-A,high,300.0,9.0,N,,,,,very good,12.20891003
548D1-35,1357.07,25.78,74.22,opal-A,high,303.0,10.0,N,,,,,very good,12.44965214
548D1-35,1357.1,29.72,70.28,opal-A,high,296.0,9.0,N,,,,,very good,11.90818543
548D1-35,1357.13,30.75,69.25,opal-A,high,299.0,8.0,N,,,,,very good,12.18061819
548D1-35,1357.16,24.84,75.16,opal-A,high,297.0,6.0,N,,,,,very good,11.98241671
548D1-35,1357.2,26.3,73.7,opal-A,high,302.0,5.0,N,,,,,very good,12.37765316
548D1-35,1357.23,24.63,75.37,opal-A,high,304.0,8.0,N,,,,,very good,12.48925747
548D1-35,1357.26,27.51,72.49,opal-A,high,307.0,4.0,N,,,,,very good,12.71110493
548D1-35,1357.3,27.46,72.54,opal-A,high,304.0,5.0,N,,,,,very good,12.50997111
548D1-35,1357.33,27.0,73.0,opal-A,high,308.0,4.0,N,,,,,very good,12.82483029
548D1-35,1357.36,24.46,75.54,opal-A,high,302.0,5.0,N,,,,,very good,12.35135798
548D1-35,1357.39,27.49,72.51,opal-A,high,312.0,4.0,N,,,,,very good,13.06616436
548D1-35,1357.43,38.38,61.62,opal-A,high,310.0,4.0,N,,,,,very good,12.96550905
548D1-35,1357.46,31.58,68.42,opal-A,high,328.0,14.0,N,2.3,65.6,2.35,,very good,14.37838468
548D1-35,1357.59,42.15,57.85,opal-A,mod,311.0,9.0,N,,,,,very good,13.02832737
548D1-35,1357.62,38.23,61.77,opal-A,high,317.0,9.0,N,,,,,very good,13.51579969
548D1-35,1357.66,41.94,58.06,opal-A,mod,317.0,9.0,N,,,,,very good,13.51579969
548D1-35,1357.69,39.7,60.3,opal-A,high,328.0,14.0,N,,,,,very good,14.39924846
548D1-35,1357.72,41.07,58.93,opal-A,mod,342.0,18.0,N,,,,,very good,15.5946205
548D1-35,1357.76,39.19,60.81,opal-A,high,330.0,12.0,N,,,,,very good,14.58234761
548D1-35,1357.79,38.77,61.23,opal-A,high,335.0,17.0,N,,,,,very good,14.93698424
548D1-35,1357.82,45.38,54.62,opal-A,mod,333.0,21.0,N,,,,,very good,14.81219777
548D1-35,1357.85,39.85,60.15,opal-A,high,321.0,4.0,N,,,,,very good,13.81632709
548D1-35,1357.89,37.77,62.23,opal-A,high,319.0,9.0,N,,,,,very good,13.63578305
548D1-35,1357.92,42.0,58.0,opal-A,mod,318.0,7.0,N,,,,,very good,13.54195551
548D1-35,1357.95,40.74,59.26,opal-A,mod,313.0,7.0,N,,,,,very good,13.18989512
548D1-35,1358.07,37.79,62.21,opal-A,high,322.0,11.0,N,,,,,very good,13.87320592
548D1-35,1358.1,40.16,59.84,opal-A,mod,322.0,10.0,N,,,,,very good,13.90965437
548D1-35,1358.13,45.7,54.3,opal-A,mod,358.0,16.0,N,,,,,very good,17.11107672
548D1-35,1358.16,36.57,63.43,opal-A,high,337.0,10.0,N,,,,,very good,15.15985803
548D1-35,1358.2,36.75,63.25,opal-A,high,337.0,20.0,N,,,,,very good,15.15985803
548D1-35,1358.23,37.12,62.88,opal-A,high,323.0,4.0,N,,,,,very good,13.95727692
548D1-35,1358.26,35.03,64.97,opal-A,high,333.0,7.0,N,,,,,very good,14.83830079
548D1-35,1358.3,36.88,63.12,opal-A,high,327.0,6.0,N,,,,,very good,14.29523143
548D1-35,1358.33,38.24,61.76,opal-A,high,322.0,13.0,N,,,,,very good,13.88662317
548D1-35,1358.36,35.4,64.6,opal-A,high,322.0,6.0,N,,,,,very good,13.8464103
548D1-35,1358.39,44.18,55.82,opal-A,mod,333.0,13.0,N,,,,,very good,14.75860076
548D1-35,1358.53,46.16,53.84,opal-A,mod,321.0,11.0,N,,66.7,2.34,,very good,13.77432036
548D1-35,1358.59,41.26,58.74,opal-A,mod,331.0,11.0,N,,66.7,2.34,,very good,14.58839012
548D1-35,1358.62,43.35,56.65,opal-A,mod,326.0,8.0,N,,,,,very good,14.24006326
548D1-35,1358.66,45.58,54.42,opal-A,mod,336.0,7.0,N,,,,,very good,15.02853933
548D1-35,1358.69,40.75,59.25,opal-A,mod,327.0,11.0,N,,,,,very good,14.28339171
548D1-35,1358.72,40.35,59.65,opal-A,mod,321.0,9.0,N,,,,,very good,13.84067512
548D1-35,1358.76,43.63,56.37,opal-A,mod,322.0,5.0,N,,,,,very good,13.90965437
548D1-35,1358.79,38.16,61.84,opal-A,high,324.0,14.0,N,,,,,very good,14.07923498
548D1-35,1358.82,38.44,61.56,opal-A,high,322.0,8.0,N,,,,,very good,13.91685945
548D1-35,1358.85,40.51,59.49,opal-A,mod,327.0,6.0,N,,,,,very good,14.27451836
548D1-35,1358.89,40.78,59.22,opal-A,mod,329.0,9.0,N,,,,,very good,14.47400941
548D1-35,1358.92,38.18,61.82,opal-A,high,321.0,38.0,N,,,,,very good,13.82634756
548D1-35,1358.95,37.37,62.63,opal-A,high,337.0,5.0,N,,,,,very good,15.13789216
548D1-35,1358.98,42.91,57.09,opal-A,mod,329.0,7.0,N,,,,,very good,14.47600834
548D1-35,1359.02,42.15,57.85,opal-A,mod,333.0,7.0,N,,,,,very good,14.81373197
548D1-35,1359.05,37.66,62.34,opal-A,high,330.0,6.0,N,,,,,very good,14.57429482
548D1-35,1359.08,39.26,60.74,opal-A,high,326.0,4.0,N,,,,,very good,14.185108
548D1-35,1359.12,38.4,61.6,opal-A,high,318.0,7.0,N,,,,,very good,13.56816195
548D1-35,1359.15,42.18,57.82,opal-A,mod,325.0,7.0,N,,,,,very good,14.11671207
548D1-35,1359.18,36.07,63.93,opal-A,high,326.0,8.0,N,,,,,very good,14.24793137
548D1-35,1359.21,34.56,65.44,opal-A,high,324.0,3.0,N,,,,,very good,14.03701043
548D1-35,1359.25,40.35,59.65,opal-A,mod,334.0,20.0,N,,,,,very good,14.85880594
548D1-35,1359.28,36.54,63.46,opal-A,high,320.0,7.0,N,,,,,very good,13.69239133
548D1-35,1359.31,39.45,60.55,opal-A,high,332.0,10.0,N,,,,,very good,14.7372163
548D1-35,1359.35,43.62,56.38,opal-A,mod,338.0,11.0,N,,,,,very good,15.22226789
548D1-35,1359.38,42.4,57.6,opal-A,mod,332.0,6.0,N,,,,,very good,14.75248775
548D1-35,1359.41,42.29,57.71,opal-A,mod,335.0,10.0,N,,,,,very good,15.00313754
548D1-35,1359.44,38.51,61.49,opal-A,high,308.0,7.0,N,,,,,very good,12.77886561
548D1-35,1359.48,36.54,63.46,opal-A,high,309.0,7.0,N,,,,,very good,12.90299363
548D1-35,1359.61,32.77,67.23,opal-A,high,325.0,10.0,N,2.0,63.4,2.37,,very good,14.14403078
548D1-35,1359.64,34.58,65.42,opal-A,high,325.0,11.0,N,,,,,very good,14.14403078
548D1-35,1359.67,34.95,65.05,opal-A,high,328.0,9.0,N,,,,,very good,14.37838468
548D1-35,1359.71,40.06,59.94,opal-A,mod,323.0,7.0,N,,,,,very good,13.98090796
548D1-35,1359.74,42.12,57.88,opal-A,mod,331.0,9.0,N,,,,,very good,14.63075786
548D1-35,1359.77,35.09,64.91,opal-A,high,344.0,13.0,N,,,,,very good,15.79488282
548D1-35,1359.8,32.04,67.96,opal-A,high,356.0,15.0,N,,,,,very good,16.92775507
548D1-35,1359.84,34.82,65.18,opal-A,high,339.0,11.0,N,,,,,very good,15.29602028
548D1-35,1359.87,34.94,65.06,opal-A,high,332.0,11.0,N,,,,,very good,14.70164436
548D1-35,1359.9,42.7,57.3,opal-A,mod,338.0,23.0,N,,,,,very good,15.2117609
548D1-35,1359.94,37.93,62.07,opal-A,high,306.0,11.0,N,,,,,very good,12.64370355
548D1-35,1359.97,35.89,64.11,opal-A,high,322.0,13.0,N,,,,,very good,13.86363011
548D1-35,1360.0,33.76,66.24,opal-A,high,321.0,7.0,N,,,,,very good,13.80631388
548D1-35,1360.03,36.54,63.46,opal-A,high,325.0,8.0,N,,,,,very good,14.13036482
548D1-35,1360.07,34.96,65.04,opal-A,high,317.0,7.0,N,,,,,very good,13.48969439
548D1-35,1360.1,32.63,67.37,opal-A,high,316.0,4.0,N,,,,,very good,13.37284309
548D1-35,1360.13,32.74,67.26,opal-A,high,318.0,6.0,N,,,,,very good,13.53868327
548D1-35,1360.16,36.49,63.51,opal-A,high,315.0,13.0,N,,,,,very good,13.29550509
548D1-35,1360.2,31.32,68.68,opal-A,high,326.0,6.0,N,,,,,very good,14.23613083
548D1-35,1360.23,33.32,66.68,opal-A,high,328.0,5.0,N,,,,,very good,14.35755113
548D1-35,1360.26,34.36,65.64,opal-A,high,328.0,8.0,N,,,,,very good,14.4141697
548D1-35,1360.3,29.37,70.63,opal-A,high,321.0,5.0,N,,,,,very good,13.82921188
548D1-35,1360.33,29.43,70.57,opal-A,high,321.0,5.0,N,,,,,very good,13.79030784
548D1-35,1360.36,27.05,72.95,opal-A,high,318.0,5.0,N,,,,,very good,13.52887128
548D1-35,1360.39,27.15,72.85,opal-A,high,319.0,7.0,N,,,,,very good,13.64708595
548D1-35,1360.43,35.31,64.69,opal-A,high,318.0,16.0,N,,,,,very good,13.55692442
548D1-35,1360.46,41.77,58.23,opal-A,mod,341.0,29.0,N,,,,,very good,15.54044554
548D1-35,1360.49,37.2,62.8,opal-A,high,311.0,8.0,N,1.3,61.1,2.4,,very good,12.99059995
548D1-35,1360.53,50.02,49.98,opal-A,mod,311.0,5.0,N,1.3,61.1,2.4,,poor,13.02832737
548D1-35,1360.59,33.68,66.32,opal-A,high,319.0,6.0,N,,,,,very good,13.65839822
